Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro Area,Exports,2022-10-31T00:00:00,252755.3,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2022-11-30T00:00:00,264570.9,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2022-12-31T00:00:00,239662,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2023-01-31T00:00:00,223729.8,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2023-02-28T00:00:00,234396.9,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2023-03-31T00:00:00,270438.8,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2023-04-30T00:00:00,217257.3,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2023-05-31T00:00:00,242759.2,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2023-06-30T00:00:00,252570.2,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2023-07-31T00:00:00,228671.9,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2023-08-31T00:00:00,222455,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2023-09-30T00:00:00,236795.4,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2023-10-31T00:00:00,248758.4,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2023-11-30T00:00:00,253484.1,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2023-12-31T00:00:00,220009.7,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2024-01-31T00:00:00,225692.9,Monthly,XTTXEZ,2024-04-16T09:38:00
Euro Area,Exports,2024-02-29T00:00:00,235002.9,Monthly,XTTXEZ,2024-04-16T09:38:00
