Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro area,Current Account Services,2003-11-30T00:00:00,5.0637,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2003-12-31T00:00:00,6.4652,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2004-01-31T00:00:00,1.6287,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2004-02-29T00:00:00,1.4873,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2004-03-31T00:00:00,1.8428,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2004-04-30T00:00:00,1.9639,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2004-05-31T00:00:00,4.2296,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2004-06-30T00:00:00,5.7435,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2004-07-31T00:00:00,4.7904,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2004-08-31T00:00:00,4.2622,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2004-09-30T00:00:00,6.9647,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2004-10-31T00:00:00,6.214,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2004-11-30T00:00:00,2.7215,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2004-12-31T00:00:00,3.5129,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2005-01-31T00:00:00,1.8445,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2005-02-28T00:00:00,0.1035,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2005-03-31T00:00:00,0.3874,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2005-04-30T00:00:00,2.3512,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2005-05-31T00:00:00,3.9635,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2005-06-30T00:00:00,5.7819,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2005-07-31T00:00:00,5.1767,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2005-08-31T00:00:00,3.6799,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2005-09-30T00:00:00,6.058,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2005-10-31T00:00:00,6.9798,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2005-11-30T00:00:00,5.753,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2005-12-31T00:00:00,5.2579,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2006-01-31T00:00:00,1.994,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2006-02-28T00:00:00,1.6562,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2006-03-31T00:00:00,1.2141,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2006-04-30T00:00:00,3.8302,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2006-05-31T00:00:00,5.6093,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2006-06-30T00:00:00,6.305,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2006-07-31T00:00:00,5.7059,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2006-08-31T00:00:00,3.7453,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2006-09-30T00:00:00,5.1867,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2006-10-31T00:00:00,3.3427,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2006-11-30T00:00:00,2.912,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2006-12-31T00:00:00,4.4932,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2007-01-31T00:00:00,1.0455,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2007-02-28T00:00:00,2.596,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2007-03-31T00:00:00,2.7721,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2007-04-30T00:00:00,3.6232,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2007-05-31T00:00:00,3.9724,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2007-06-30T00:00:00,5.8832,Monthly,EURCAS,2024-03-21T09:18:00
