Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro Area,Balance of Trade,2002-12-31T00:00:00,4858.3,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2003-01-31T00:00:00,-2478.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2003-02-28T00:00:00,3108.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2003-03-31T00:00:00,1124.1,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2003-04-30T00:00:00,581.2,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2003-05-31T00:00:00,2403.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2003-06-30T00:00:00,5201.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2003-07-31T00:00:00,11310.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2003-08-31T00:00:00,5378.9,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2003-09-30T00:00:00,6378.3,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2003-10-31T00:00:00,7688.1,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2003-11-30T00:00:00,3402.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2003-12-31T00:00:00,4587.4,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2004-01-31T00:00:00,166.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2004-02-29T00:00:00,5361.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2004-03-31T00:00:00,8257.1,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2004-04-30T00:00:00,4694.3,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2004-05-31T00:00:00,5622.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2004-06-30T00:00:00,6444.4,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2004-07-31T00:00:00,11647.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2004-08-31T00:00:00,790.9,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2004-09-30T00:00:00,809.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2004-10-31T00:00:00,3238,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2004-11-30T00:00:00,742.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2004-12-31T00:00:00,3956.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2005-01-31T00:00:00,-3461.9,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2005-02-28T00:00:00,1684.2,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2005-03-31T00:00:00,1878.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2005-04-30T00:00:00,-1217.9,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2005-05-31T00:00:00,-56.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2005-06-30T00:00:00,4188.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2005-07-31T00:00:00,4351.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2005-08-31T00:00:00,-4445.9,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2005-09-30T00:00:00,-1054,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2005-10-31T00:00:00,-2409.2,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2005-11-30T00:00:00,-4662.1,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2005-12-31T00:00:00,-3848.9,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2006-01-31T00:00:00,-11846.2,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2006-02-28T00:00:00,-5199.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2006-03-31T00:00:00,-2278.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2006-04-30T00:00:00,-5779,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2006-05-31T00:00:00,-7573,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2006-06-30T00:00:00,-2425.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2006-07-31T00:00:00,-1839.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2006-08-31T00:00:00,-7859.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2006-09-30T00:00:00,-821.2,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2006-10-31T00:00:00,93.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2006-11-30T00:00:00,2264,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2006-12-31T00:00:00,-285.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2007-01-31T00:00:00,-9948.2,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2007-02-28T00:00:00,-4847,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2007-03-31T00:00:00,3608.2,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2007-04-30T00:00:00,-2196.2,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2007-05-31T00:00:00,-2690.3,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2007-06-30T00:00:00,4282.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2007-07-31T00:00:00,1721.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2007-08-31T00:00:00,-1560.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2007-09-30T00:00:00,272.9,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2007-10-31T00:00:00,1209.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2007-11-30T00:00:00,-604.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2007-12-31T00:00:00,-7102.4,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2008-01-31T00:00:00,-14518.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2008-02-29T00:00:00,-1669.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2008-03-31T00:00:00,-3873.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2008-04-30T00:00:00,-1559.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2008-05-31T00:00:00,-8052.1,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2008-06-30T00:00:00,-4478.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2008-07-31T00:00:00,-6144.9,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2008-08-31T00:00:00,-12206,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2008-09-30T00:00:00,-7866.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2008-10-31T00:00:00,-3174,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2008-11-30T00:00:00,-8551.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2008-12-31T00:00:00,-3405,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2009-01-31T00:00:00,-13702.2,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2009-02-28T00:00:00,-3330.2,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2009-03-31T00:00:00,-274,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2009-04-30T00:00:00,664.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2009-05-31T00:00:00,707.3,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2009-06-30T00:00:00,4315.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2009-07-31T00:00:00,11284,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2009-08-31T00:00:00,-3291.8,Monthly,XTTBEZ,2023-04-20T09:28:00
