Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro Area,Manufacturing Production,2011-02-28T00:00:00,10,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2011-03-31T00:00:00,7.3,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2011-04-30T00:00:00,7.3,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2011-05-31T00:00:00,5.8,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2011-06-30T00:00:00,3.2,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2011-07-31T00:00:00,5,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2011-08-31T00:00:00,6.4,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2011-09-30T00:00:00,2.4,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2011-10-31T00:00:00,1.4,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2011-11-30T00:00:00,0.8,Monthly,EuroAreaManPro,2023-04-13T22:34:00
Euro Area,Manufacturing Production,2011-12-31T00:00:00,0.1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2012-01-31T00:00:00,-0.8,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2012-02-29T00:00:00,-2.5,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2012-03-31T00:00:00,-1.2,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2012-04-30T00:00:00,-3.1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2012-05-31T00:00:00,-2.7,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2012-06-30T00:00:00,-1.8,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2012-07-31T00:00:00,-2.4,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2012-08-31T00:00:00,-1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2012-09-30T00:00:00,-2.6,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2012-10-31T00:00:00,-3.5,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2012-11-30T00:00:00,-4.2,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2012-12-31T00:00:00,-3,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2013-01-31T00:00:00,-2.7,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2013-02-28T00:00:00,-2.6,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2013-03-31T00:00:00,-3,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2013-04-30T00:00:00,-0.8,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2013-05-31T00:00:00,-2,Monthly,EuroAreaManPro,2023-03-15T10:17:00
Euro Area,Manufacturing Production,2013-06-30T00:00:00,-0.4,Monthly,EuroAreaManPro,2023-03-15T10:17:00
Euro Area,Manufacturing Production,2013-07-31T00:00:00,-2.1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2013-08-31T00:00:00,-1.8,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2013-09-30T00:00:00,0,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2013-10-31T00:00:00,0.8,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2013-11-30T00:00:00,3.1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2013-12-31T00:00:00,2,Monthly,EuroAreaManPro,2023-07-13T09:48:00
Euro Area,Manufacturing Production,2014-01-31T00:00:00,3.1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2014-02-28T00:00:00,4.1,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2014-03-31T00:00:00,2.6,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2014-04-30T00:00:00,3.8,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2014-05-31T00:00:00,1.9,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2014-06-30T00:00:00,0.6,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2014-07-31T00:00:00,3.1,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2014-08-31T00:00:00,0.4,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2014-09-30T00:00:00,1.2,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2014-10-31T00:00:00,1.6,Monthly,EuroAreaManPro,2023-02-15T15:23:00
Euro Area,Manufacturing Production,2014-11-30T00:00:00,0.5,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2014-12-31T00:00:00,1.7,Monthly,EuroAreaManPro,2023-12-13T10:37:00
Euro Area,Manufacturing Production,2015-01-31T00:00:00,0.9,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2015-02-28T00:00:00,1.7,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2015-03-31T00:00:00,2.7,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2015-04-30T00:00:00,0.9,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2015-05-31T00:00:00,2.8,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2015-06-30T00:00:00,3.4,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2015-07-31T00:00:00,2.6,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2015-08-31T00:00:00,4.5,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2015-09-30T00:00:00,3.3,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2015-10-31T00:00:00,3.9,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2015-11-30T00:00:00,3.2,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2015-12-31T00:00:00,3.3,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2016-01-31T00:00:00,7,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2016-02-29T00:00:00,1.7,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2016-03-31T00:00:00,-0.1,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2016-04-30T00:00:00,2.6,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2016-05-31T00:00:00,-0.1,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2016-06-30T00:00:00,0.6,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2016-07-31T00:00:00,0.3,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2016-08-31T00:00:00,1.1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2016-09-30T00:00:00,1.4,Monthly,EuroAreaManPro,2023-09-13T09:58:00
Euro Area,Manufacturing Production,2016-10-31T00:00:00,2.8,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2016-11-30T00:00:00,2.7,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2016-12-31T00:00:00,1.7,Monthly,EuroAreaManPro,2022-07-25T12:45:00
Euro Area,Manufacturing Production,2017-01-31T00:00:00,-1.5,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2017-02-28T00:00:00,1.2,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2017-03-31T00:00:00,2.5,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2017-04-30T00:00:00,1.3,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2017-05-31T00:00:00,3.5,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2017-06-30T00:00:00,1.8,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2017-07-31T00:00:00,3.7,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2017-08-31T00:00:00,4.4,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2017-09-30T00:00:00,4.1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2017-10-31T00:00:00,3.8,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2017-11-30T00:00:00,6.1,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2017-12-31T00:00:00,5.9,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2018-01-31T00:00:00,5.6,Monthly,EuroAreaManPro,2023-04-13T22:34:00
Euro Area,Manufacturing Production,2018-02-28T00:00:00,2,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2018-03-31T00:00:00,2.4,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2018-04-30T00:00:00,2.3,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2018-05-31T00:00:00,2.9,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2018-06-30T00:00:00,2.9,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2018-07-31T00:00:00,0.2,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2018-08-31T00:00:00,0.8,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2018-09-30T00:00:00,0.7,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2018-10-31T00:00:00,1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2018-11-30T00:00:00,-3.4,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2018-12-31T00:00:00,-3.6,Monthly,EuroAreaManPro,2023-06-14T09:42:00
Euro Area,Manufacturing Production,2019-01-31T00:00:00,-0.8,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2019-02-28T00:00:00,1,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2019-03-31T00:00:00,0.6,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2019-04-30T00:00:00,0.1,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2019-05-31T00:00:00,-1.1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2019-06-30T00:00:00,-2.3,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2019-07-31T00:00:00,-0.8,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2019-08-31T00:00:00,-2,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2019-09-30T00:00:00,-0.6,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2019-10-31T00:00:00,-0.5,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2019-11-30T00:00:00,-0.5,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2019-12-31T00:00:00,-3.5,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2020-01-31T00:00:00,-0.7,Monthly,EuroAreaManPro,2023-07-13T09:48:00
Euro Area,Manufacturing Production,2020-02-29T00:00:00,-1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2020-03-31T00:00:00,-13.8,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2020-04-30T00:00:00,-30.1,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2020-05-31T00:00:00,-20.8,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2020-06-30T00:00:00,-11.5,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2020-07-31T00:00:00,-6.1,Monthly,EuroAreaManPro,2024-01-15T11:23:00
Euro Area,Manufacturing Production,2020-08-31T00:00:00,-6.6,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2020-09-30T00:00:00,-6,Monthly,EuroAreaManPro,2022-11-14T13:42:00
Euro Area,Manufacturing Production,2020-10-31T00:00:00,-4.3,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2020-11-30T00:00:00,2.1,Monthly,EuroAreaManPro,2023-07-13T09:48:00
Euro Area,Manufacturing Production,2020-12-31T00:00:00,2,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2021-01-31T00:00:00,2.2,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2021-02-28T00:00:00,-0.3,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2021-03-31T00:00:00,15,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2021-04-30T00:00:00,45,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2021-05-31T00:00:00,24.3,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2021-06-30T00:00:00,12.2,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2021-07-31T00:00:00,9.3,Monthly,EuroAreaManPro,2022-04-22T14:22:00
Euro Area,Manufacturing Production,2021-08-31T00:00:00,6.1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2021-09-30T00:00:00,7.5,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2021-10-31T00:00:00,3.1,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2021-11-30T00:00:00,0.8,Monthly,EuroAreaManPro,2023-09-13T09:58:00
Euro Area,Manufacturing Production,2021-12-31T00:00:00,4.8,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2022-01-31T00:00:00,1.5,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2022-02-28T00:00:00,3.6,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2022-03-31T00:00:00,0.3,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2022-04-30T00:00:00,-1,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2022-05-31T00:00:00,3.6,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2022-06-30T00:00:00,4.3,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2022-07-31T00:00:00,-0.9,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2022-08-31T00:00:00,5.4,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2022-09-30T00:00:00,7.6,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2022-10-31T00:00:00,5.5,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2022-11-30T00:00:00,5.7,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2022-12-31T00:00:00,-1.5,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2023-01-31T00:00:00,2.4,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2023-02-28T00:00:00,2.9,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2023-03-31T00:00:00,-0.1,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2023-04-30T00:00:00,1.3,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2023-05-31T00:00:00,-1.4,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2023-06-30T00:00:00,0.2,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2023-07-31T00:00:00,-1.8,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2023-08-31T00:00:00,-4.6,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2023-09-30T00:00:00,-6.6,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2023-10-31T00:00:00,-6.5,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2023-11-30T00:00:00,-5.9,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2023-12-31T00:00:00,0.3,Monthly,EuroAreaManPro,2024-03-13T12:00:00
Euro Area,Manufacturing Production,2024-01-31T00:00:00,-7.5,Monthly,EuroAreaManPro,2024-04-15T09:21:00
Euro Area,Manufacturing Production,2024-02-29T00:00:00,-6.5,Monthly,EuroAreaManPro,2024-04-15T09:21:00
