Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro Area,Current Account,2003-10-31T00:00:00,6.93,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2003-11-30T00:00:00,2.57,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2003-12-31T00:00:00,9.25,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2004-01-31T00:00:00,-2.84,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2004-02-29T00:00:00,4.37,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2004-03-31T00:00:00,12.82,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2004-04-30T00:00:00,5.73,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2004-05-31T00:00:00,-4.76,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2004-06-30T00:00:00,4.65,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2004-07-31T00:00:00,11.55,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2004-08-31T00:00:00,0.75,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2004-09-30T00:00:00,1.74,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2004-10-31T00:00:00,8.39,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2004-11-30T00:00:00,0.47,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2004-12-31T00:00:00,14.78,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2005-01-31T00:00:00,-9.26,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2005-02-28T00:00:00,2.67,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2005-03-31T00:00:00,6.75,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2005-04-30T00:00:00,-3.08,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2005-05-31T00:00:00,-6.37,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2005-06-30T00:00:00,5.45,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2005-07-31T00:00:00,6.51,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2005-08-31T00:00:00,-4.38,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2005-09-30T00:00:00,2.28,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2005-10-31T00:00:00,2.45,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2005-11-30T00:00:00,-1.56,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2005-12-31T00:00:00,7.5,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2006-01-31T00:00:00,-8.71,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2006-02-28T00:00:00,-6.58,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2006-03-31T00:00:00,3.9,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2006-04-30T00:00:00,-5.04,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2006-05-31T00:00:00,-16.09,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2006-06-30T00:00:00,3,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2006-07-31T00:00:00,0.67,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2006-08-31T00:00:00,-2.83,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2006-09-30T00:00:00,0.59,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2006-10-31T00:00:00,1.71,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2006-11-30T00:00:00,4.55,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2006-12-31T00:00:00,10.14,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2007-01-31T00:00:00,-6.33,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2007-02-28T00:00:00,-6.28,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2007-03-31T00:00:00,15.49,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2007-04-30T00:00:00,-1.49,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2007-05-31T00:00:00,-16.01,Monthly,EUCQCA11,2021-06-18T08:17:00
Euro Area,Current Account,2007-06-30T00:00:00,9.83,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2007-07-31T00:00:00,6.52,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2007-08-31T00:00:00,-0.82,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2007-09-30T00:00:00,0.28,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2007-10-31T00:00:00,4.34,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2007-11-30T00:00:00,-1.17,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2007-12-31T00:00:00,-0.58,Monthly,EUCQCA11,2017-04-21T09:10:00
Euro Area,Current Account,2008-01-31T00:00:00,-33.54,Monthly,EUCQCA11,2019-10-18T09:17:00
Euro Area,Current Account,2008-02-29T00:00:00,-16.32,Monthly,EUCQCA11,2019-10-18T09:17:00
Euro Area,Current Account,2008-03-31T00:00:00,-11.29,Monthly,EUCQCA11,2019-10-18T09:17:00
Euro Area,Current Account,2008-04-30T00:00:00,-13.46,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2008-05-31T00:00:00,-26.2,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2008-06-30T00:00:00,-6.07,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2008-07-31T00:00:00,-9.2,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2008-08-31T00:00:00,-17.63,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2008-09-30T00:00:00,-10.52,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2008-10-31T00:00:00,-11.02,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2008-11-30T00:00:00,-21.36,Monthly,EUCQCA11,2022-10-20T08:23:00
